,arrival_time,transit_time,rmse_a,rmse_b,w_a,w_b,w_avg
0,2012-10-01 00:35:19.771428,2.9846343210004997,3.481927228891721,0.9367688548722068,0.009503698950921242,0.008675051269876295,0.008838428148905297
1,2012-10-01 06:42:29.876762,3.2396123920009994,4.4580694518267885,1.5871951883835682,0.0074227619174579125,0.0051200494454093646,0.005574054187822989
2,2012-10-01 04:04:02.371428,3.1295718210004995,3.8953512058543063,1.1544867666725531,0.008495046121302169,0.0070390740531932165,0.0073261347399993185
3,2012-09-30 23:08:22.021428,2.9242436960004996,3.845543413474993,0.646327717270801,0.008605074652505297,0.012573370485107664,0.011790977915835239
4,2012-10-01 00:00:32.671428,2.9604780710004994,2.6083043743822643,0.4441834908780759,0.012686858358024064,0.01829540721555172,0.017189620969859112
5,2012-10-01 06:57:57.871428,3.2503530710004993,4.566344234588076,2.203045369078438,0.007246757242205037,0.0036887655416007734,0.004390262200497838
6,2012-10-01 06:05:47.221428,3.2141186960005,4.935770659649451,1.1097766326802354,0.006704360966956386,0.007322660799239614,0.007200756280330913
7,2012-10-01 09:51:53.371428,3.3711343210004996,4.716060433582663,3.088095067823239,0.007016701464799483,0.0026315633636784324,0.0034961409078633184
8,2012-10-01 04:12:44.146428,3.1356108835004997,3.7856118070833156,1.907304307487752,0.0087413051941789,0.004260734803636931,0.005144127858877758
9,2012-09-30 20:31:50.071428,2.8155405710004997,2.6879957617034513,1.6773783488325709,0.012310729289034157,0.0048447733033490205,0.006316767512481436
10,2012-10-01 04:04:02.371428,3.1295718210004995,3.122920202625524,1.8760432311732196,0.010596232373975388,0.004331732717565163,0.005566846778648345
11,2012-09-30 23:43:09.121428,2.9483999460004995,3.863932065194466,0.38196894808062537,0.008564122659008739,0.021275336345729253,0.01876918268318789
12,2012-10-01 07:17:16.976762,3.2637686420009997,5.521422613377949,0.9206773270041209,0.005993235886748671,0.008826673152127408,0.008268030259700179
13,2012-10-01 00:35:19.771428,2.9846343210004997,2.4101037602780973,0.36906528588443216,0.013730192325239983,0.022019187809997415,0.02038492243574634
14,2012-10-01 02:37:04.621428,3.0691811960005,4.58314481100719,0.3164787310396589,0.007220192578887825,0.025677927288647217,0.0220387846713371
15,2012-09-30 20:31:50.071428,2.8155405710004997,1.8289587755908956,0.5011368314930494,0.018092910892270567,0.016216165592595064,0.016586186286319426
16,2012-10-01 02:02:17.521428,3.0450249460004994,4.517280178399628,0.7426160429199117,0.007325467282422546,0.010943094916299988,0.010229840386260541
17,2012-10-01 00:17:56.221428,2.9725561960005,3.77890629034814,0.5309268094411541,0.00875681628753852,0.015306286477779405,0.014014987384749015
18,2012-09-30 16:56:41.102983,2.666131214000333,2.217161356706218,1.8155235480243401,0.014925024762997917,0.004476129132493494,0.006536242249878831
19,2012-10-01 07:50:08.521428,3.2865874460004996,5.330918260299951,1.217568265746415,0.00620740865581016,0.0066743837472290225,0.006582314542468691
20,2012-10-01 01:27:30.421428,3.0208686960005,4.620070274696016,0.684460506263579,0.007162485889801672,0.011872880567502396,0.010944175161041663
21,2012-09-30 21:24:00.721428,2.8517749460004995,2.488098370191669,0.5238345465703955,0.013299790936261578,0.015513520246507106,0.015077059499682981
22,2012-09-30 19:57:02.971428,2.7913843210005,2.367377991570147,0.4825931491527874,0.013977990954648883,0.016839273119202258,0.016275140302856705
23,2012-10-01 00:17:56.221428,2.9725561960005,3.793053392372304,0.3596072815379573,0.00872415564171798,0.0225983128297193,0.019862872240933565
24,2012-09-30 22:33:34.921428,2.9000874460004997,2.5600761968013193,0.8468309901749691,0.012925860641862167,0.009596386927644947,0.01025282878668928
25,2012-09-30 19:22:15.871428,2.7672280710005,2.4129838315753207,0.41020674091756715,0.013713804344390786,0.019810785717128816,0.018608699702817137
26,2012-10-01 07:52:04.076762,3.2879248920009996,5.3638514077602615,1.258926192425308,0.006169296208416028,0.006455118570838574,0.006398765591644316
27,2012-10-01 08:07:32.071428,3.2986655710004995,4.7876615064680665,2.286071647249792,0.006911764356710808,0.0035547957798331155,0.004216658549300002
28,2012-10-01 01:53:35.746428,3.0389858835004997,3.027442250988775,1.8845331395958664,0.010930411023230795,0.0043122180625501825,0.005617066595239299
29,2012-09-30 18:47:28.771428,2.7430718210004996,2.698586890134553,1.256326747810339,0.012262413440670207,0.006468474748470863,0.007610812611075208
30,2012-10-01 04:04:02.371428,3.1295718210004995,3.797006982603077,1.3642062786653144,0.008715071714120568,0.0059569567822179825,0.006500749059545435
31,2012-09-30 22:16:11.371428,2.8880093210005,2.8682583971981046,1.192016242049487,0.011537031734911999,0.006817455633043567,0.00774797125687396
32,2012-09-30 17:37:54.571428,2.6947593210004994,1.9001361028607755,0.5290919364446679,0.017415167314899956,0.015359368163210641,0.015764691266136523
33,2012-10-01 01:27:30.421428,3.0208686960005,4.176424837788496,0.4283195857848314,0.007923329028453156,0.01897302414772622,0.01679445689399011
34,2012-10-01 01:10:06.871428,3.0087905710004996,3.4087576523865604,1.2469556377094764,0.009707697503585903,0.006517086573318069,0.0071461501282002295
35,2012-10-01 01:10:06.871428,3.0087905710004996,3.353137780192329,0.34528629684310713,0.009868723065267038,0.023535593269524584,0.020841021558118303
36,2012-09-30 21:24:00.721428,2.8517749460004995,3.41513774214921,0.8429306255736192,0.009689561783700546,0.009640790828438056,0.009650406551308355
37,2012-10-01 02:19:41.071428,3.0571030710005,3.649357874019426,0.9567755917116905,0.009067674175773699,0.008493650877423825,0.008606825797380245
38,2012-10-01 04:12:44.146428,3.1356108835004997,2.3310211203474087,1.7336269395967032,0.014196005288648153,0.004687581658098937,0.006562270518973844
39,2012-10-01 06:23:10.771428,3.2261968210004994,4.27164736820051,1.8859164970812776,0.007746704093306857,0.004309054964319277,0.0049868247798125626
40,2012-10-01 07:50:08.521428,3.2865874460004996,5.816541302781103,0.7347600749774205,0.005689152097412295,0.011060097194705949,0.010001157107737444
41,2012-09-30 20:49:13.621428,2.8276186960004996,3.3716529574215177,0.8829597515683637,0.009814529718891634,0.00920372398583844,0.009324150961792095
42,2012-10-01 01:10:06.871428,3.0087905710004996,4.125283035182219,0.34121322555591116,0.008021555823003226,0.023816538268116135,0.020702386143842545
43,2012-09-30 20:36:59.402983,2.8191207973336665,3.1692884960198473,0.8217706574736401,0.010441204135868333,0.009889033844336762,0.009997900206949642
44,2012-09-30 19:04:52.321428,2.7551499460005,2.355577690515642,0.7259516260192064,0.01404801390573478,0.011194296634614465,0.011756937950159904
45,2012-09-30 19:39:39.421428,2.7793061960005,3.37265967707299,1.915501985796658,0.009811600137823869,0.004242500349410955,0.005340508783205931
46,2012-10-01 08:51:00.946428,3.3288608835004996,3.884350585694376,2.757432956198406,0.008519104396568493,0.002947131615937273,0.0040457064913127175
47,2012-10-01 10:35:22.246428,3.4013296335004997,4.303876639377619,3.4178523019361946,0.007688693455950832,0.0023776679406058805,0.003424794232018761
48,2012-10-01 00:00:32.671428,2.9604780710004994,3.5711230302408294,1.0596655090145728,0.009266325431014555,0.007668946261728277,0.007983886892437385
49,2012-09-30 21:41:24.271428,2.8638530710004995,3.3253347281542784,1.5867757786898435,0.009951235246254313,0.00512140275467876,0.006073656621740149
50,2012-10-01 02:02:17.521428,3.0450249460004994,3.785606482041393,1.9881425112072777,0.008741317490178719,0.0040874926209917214,0.005005044676066023
51,2012-10-01 02:19:41.071428,3.0571030710005,3.4673831668336574,2.2148039051102906,0.00954356255429957,0.003669181648672876,0.004827379566246992
52,2012-10-01 07:15:21.421428,3.2624311960004997,5.098651151687867,1.3134880241059417,0.006490184789647315,0.006186975210201263,0.006246756267838597
53,2012-10-01 09:25:48.046428,3.3530171335004995,3.3972562556778003,3.143800380863813,0.009740562872493762,0.002584934429522144,0.003995744197347321
54,2012-10-01 00:09:14.446428,2.9665171335004996,2.2422250514043016,1.6515036661238771,0.014758192150104382,0.004920678052815259,0.006860250668999015
55,2012-09-30 17:20:31.021428,2.6826811960004995,2.986778851570631,2.4241537658380756,0.011079222733548211,0.003352311210023515,0.004875755634142113
56,2012-09-30 20:14:26.521428,2.8034624460004998,3.4715557141991114,1.4431874238412965,0.009532091914024345,0.005630951122349408,0.0064001033468422995
57,2012-10-01 00:17:56.221428,2.9725561960005,3.3951379079531945,1.4478379084302675,0.009746640357343196,0.00561286439367401,0.006427883165823041
58,2012-10-01 07:15:21.421428,3.2624311960004997,5.334950305296813,0.8482421627708532,0.006202717224853571,0.009580421960509199,0.008914470832404871
59,2012-10-01 00:35:19.771428,2.9846343210004997,2.779879722695972,0.3627425408216369,0.011903820112155784,0.02240299090818677,0.020332965496560714
60,2012-09-30 20:14:26.521428,2.8034624460004998,3.4971324411218316,1.5107738656037801,0.009462377736482626,0.005379043170562089,0.006184116873984633
61,2012-09-30 23:30:54.902983,2.9399020473336663,3.1707809311660053,1.8092366551341061,0.010436289630464501,0.004491683175320886,0.00566372682175012
62,2012-10-01 01:44:53.971428,3.0329468210004995,3.1280170578140782,1.1777017494594944,0.010578966655484657,0.006900319072948105,0.0076256043477762854
63,2012-09-30 18:30:05.221428,2.7309936960004997,2.494830599201804,0.8051154121288896,0.013263901830845568,0.010093606111143155,0.01071866430189419
64,2012-10-01 00:00:32.671428,2.9604780710004994,3.3351352560355987,1.8639943757447077,0.009921992846472175,0.004359733028053249,0.005456392887567705
65,2012-09-30 19:50:36.602983,2.7869124640003333,2.5911070938228,0.5854204629397951,0.012771061540177849,0.013881506299303096,0.013662570069551957
66,2012-09-30 21:34:57.902983,2.859381214000333,3.4971324411218316,1.0711247438613225,0.009462377736482626,0.0075869014235860404,0.007956671922801677
67,2012-09-30 20:31:50.071428,2.8155405710004997,2.238687370050414,0.7701040399397994,0.014781513754489606,0.010552493458773397,0.011386290684143246
68,2012-10-01 03:03:09.946428,3.0872983835005,2.2826422005016402,1.856970789006981,0.014496879162722102,0.004376222766748729,0.0063716199584888875
69,2012-10-01 01:27:30.421428,3.0208686960005,4.620070274696016,0.6044681125856654,0.007162485889801672,0.01344408029941862,0.012205595822306313
70,2012-10-01 04:38:49.471428,3.1537280710005,3.9957849420342364,1.3474560623036127,0.008281523813830625,0.006031007667995195,0.006474721338499072
71,2012-09-30 23:25:45.571428,2.9363218210004995,3.211942931215905,1.4970605712478764,0.010302545487592284,0.0054283159947668864,0.006389323212218756
72,2012-09-30 23:34:27.346428,2.9423608835004993,2.44066602281505,1.7411419521257303,0.01355826149217875,0.004667349399121751,0.006420289161956995
73,2012-10-01 04:04:02.371428,3.1295718210004995,3.791446831883106,1.9582787177934855,0.008727852352862055,0.0041498269731472925,0.005052434336641272
74,2012-09-30 21:24:00.721428,2.8517749460004995,2.864609578393392,0.6773232200565025,0.01155172711911459,0.011997990919847372,0.011910005170710407
75,2012-10-01 00:52:43.321428,2.9967124460004997,3.722069734388175,0.7829044832688351,0.008890534168845122,0.010379960796889706,0.010086304180695753
76,2012-09-30 23:08:22.021428,2.9242436960004996,3.5169575078647455,0.3379810273195774,0.009409038374334254,0.024044301860635758,0.02115880090908065
77,2012-10-01 02:54:28.171428,3.0812593210004997,3.8936519143881196,1.3625173994486082,0.008498753581469693,0.0059643406002216105,0.006464027611382691
78,2012-10-01 00:00:32.671428,2.9604780710004994,3.3241732451994124,0.3639482289811632,0.009954712258210615,0.02232877425118698,0.019889093702302078
79,2012-10-01 04:38:49.471428,3.1537280710005,3.784946496889327,2.511931979652307,0.008742841723019989,0.003235166361934906,0.004321064303584041
80,2012-09-30 18:47:28.771428,2.7430718210004996,1.9688793457304008,0.3240083606080029,0.016807118335697924,0.025081197993750096,0.023449873436532584
81,2012-10-01 00:52:43.321428,2.9967124460004997,4.275077268625491,0.5261985324224466,0.007740488901862989,0.015443824608608958,0.013925028412505678
82,2012-10-01 04:38:49.471428,3.1537280710005,5.133537486420212,0.31752529224601583,0.00644607899327486,0.02559329301472887,0.02181821207202854
83,2012-09-30 21:24:00.721428,2.8517749460004995,3.1688377130901104,0.3277535452434254,0.010442689449101922,0.02479459936277444,0.02196496464172572
84,2012-10-01 01:44:53.971428,3.0329468210004995,3.820386224125877,0.3603480467692803,0.008661738947604383,0.022551857619039235,0.019813270050653246
85,2012-10-01 08:24:55.621428,3.3107436960005,5.510251899261742,0.9741230509618987,0.006005385735057935,0.00834239353643789,0.007881627097829838
86,2012-09-30 21:58:47.821428,2.8759311960005,3.7775144665722293,1.2195962594250107,0.008760042733186346,0.00666328531367505,0.0070766837833946385
87,2012-10-01 07:06:39.646428,3.2563921335004995,2.4021082299234293,2.49298989415305,0.013775893916926959,0.003259747607922231,0.005333119926072008
88,2012-10-01 06:31:52.546428,3.2322358835004996,3.40390585767249,3.1441909403231945,0.009721534477169507,0.0025846133387829075,0.003991734758582671
89,2012-10-01 08:07:32.071428,3.2986655710004995,4.73713361398661,2.693491440912356,0.006985487606830229,0.0030170943633245914,0.0037995061382132484
90,2012-10-01 07:50:08.521428,3.2865874460004996,5.668763293115366,0.8596679425707915,0.0058374616192902505,0.009453089316949262,0.00874022909602948
91,2012-09-30 18:03:59.896428,2.7128765085004996,2.006671598396231,0.7245117787505774,0.016490584796660022,0.011216543446752382,0.012256377908765553
92,2012-10-01 08:59:42.721428,3.3348999460004998,5.969739861067488,1.131385867286852,0.005543154127738675,0.007182799501930935,0.006859525630444228
93,2012-10-01 01:10:06.871428,3.0087905710004996,3.393232902705208,1.1967562425174263,0.009752112248475742,0.006790453690841197,0.007374376801910199
94,2012-09-30 23:25:45.571428,2.9363218210004995,3.2221990486876244,1.0369994724568592,0.010269752939651612,0.007836568927837883,0.008316297549599198
95,2012-10-01 01:10:06.871428,3.0087905710004996,2.8264364777516677,0.383497327359111,0.011707741678569493,0.02119054622883966,0.019320908447543347
96,2012-10-01 02:37:04.621428,3.0691811960005,4.892518336488436,0.601128630451322,0.006763630890375626,0.013518766920049014,0.012186918575825413
97,2012-09-30 17:55:18.121428,2.7068374460005,2.832555451351993,1.9042485444612627,0.011682450254101032,0.004267572039204998,0.00572949571176298
98,2012-10-01 01:18:48.646428,3.0148296335005,2.1572444041958683,1.0654485880097901,0.015339563791677738,0.0076273204878141215,0.009147872913313815
99,2012-09-30 23:43:09.121428,2.9483999460004995,4.1719183086950755,1.1238486561730814,0.007931887852030563,0.007230971714387273,0.007369164934073616
